"","date","avg_sent"
"1",2018-12-21,0.237221628886362
"2",2018-12-22,0.354290197035599
"3",2018-12-23,0.28820417547933
"4",2018-12-24,0.100634114261142
"5",2018-12-25,0.220188815176045
"6",2018-12-26,0.51294100723619
"7",2018-12-27,0.235967613206115
"8",2018-12-28,-0.0839612269466823
"9",2018-12-29,0.18405905544594
"10",2018-12-30,0.328108071397008
"11",2018-12-31,0.265745622400446
"12",2019-01-01,-0.0227391694480079
"13",2019-01-04,0.0541809869348498
"14",2019-01-05,0.284213266485222
"15",2019-01-06,0.51014384258774
"16",2019-01-07,0.284699654189448
"17",2019-01-08,0.552885446947201
"18",2019-01-09,0.304812454777319
"19",2019-01-10,0.00899784301713327
"20",2019-01-11,0.0245838154035511
"21",2019-01-13,0.332349638334516
"22",2019-01-15,0.201202127845799
"23",2019-01-16,0.315760695628968
"24",2019-01-17,0.102807548444581
"25",2019-01-18,0.426401432711221
"26",2019-01-19,0.0805017670039957
"27",2019-01-21,-0.0283123336920192
"28",2019-01-22,0.399002148430133
"29",2019-01-23,0.0628139061749566
"30",2019-01-24,0.293772521876508
"31",2019-01-25,0.0889674211742638
"32",2019-01-27,0.257554894998883
"33",2019-01-30,0.30504052110475
"34",2019-01-31,0.18447321051422
"35",2019-02-01,0.0646104760597784
"36",2019-02-02,0.38017749242293
"37",2019-02-05,0.212079614879647
"38",2019-02-06,0.341415751830646
"39",2019-02-07,0.217360052971923
"40",2019-02-08,0.106729839788158
"41",2019-02-09,0.284604989415154
"42",2019-02-10,0.431240548606458
"43",2019-02-15,-0.0801783725737273
"44",2019-02-21,0.297245559126153
"45",2019-02-24,0.178845464639233
"46",2019-02-26,0
"47",2019-02-27,0.598782512338332
"48",2019-02-28,0.179720683638575
"49",2019-03-01,0.00932130970193553
"50",2019-03-02,0.315386249914252
"51",2019-03-04,0.0837276021467806
"52",2019-03-05,0.421630279618126
"53",2019-03-06,0.213090166584842
"54",2019-03-08,0.192848281641946
"55",2019-03-09,0.4769166087071
"56",2019-03-10,0.298720094960598
"57",2019-03-11,0.225987225390179
"58",2019-03-12,0.0566946709513841
"59",2019-03-13,0.174796013805465
"60",2019-03-14,0.143553303841521
"61",2019-03-15,0.353553390593274
"62",2019-03-16,0.223606797749979
"63",2019-03-18,-0.469097093716571
"64",2019-03-19,0.38237636785642
"65",2019-03-20,0.22558222251309
"66",2019-03-21,0.176813800028959
"67",2019-03-22,0.147224318643355
"68",2019-03-23,0.323635950304104
"69",2019-03-25,0.296353498374575
"70",2019-03-26,0.170182861256377
"71",2019-03-27,0.204567473520404
"72",2019-03-28,0.249611410393111
"73",2019-03-29,0.588011606680041
"74",2019-03-30,0.244621601336028
"75",2019-03-31,0.197568231417264
"76",2019-04-01,0.265268569051381
"77",2019-04-02,0.169281429078261
"78",2019-04-03,0.153083746296418
"79",2019-04-04,0.185315272337519
"80",2019-04-05,0.147881681933953
"81",2019-04-06,0.142800551283536
"82",2019-04-07,0.13744239164173
"83",2019-04-08,0.150889727454764
"84",2019-04-09,0.179969770517524
"85",2019-04-10,0.275343002459622
"86",2019-04-11,0.252075707127394
"87",2019-04-12,0.237741592531333
"88",2019-04-13,0.0994738836939137
"89",2019-04-14,0.221390533496376
"90",2019-04-15,0.160568526545422
"91",2019-04-16,0.160477293984751
"92",2019-04-17,0.181667393262853
"93",2019-04-18,0.280109741996971
"94",2019-04-19,0.332944422063041
"95",2019-04-20,0.188266154079084
"96",2019-04-21,0.317190003524106
"97",2019-04-22,0.235496993721348
"98",2019-04-23,0.277266699720265
"99",2019-04-24,0.300747923203312
"100",2019-04-25,0.47729707730092
