"","X1","X2","word","col","term_count","doc_count","count","avg_sentiment","sum_sentiment","sd_sentiment"
"110",-4.21586096633286,-1.47096239162094,"scene","#FF0058FF",38,32,56,0.11795479109659,6.60546830140903,0.164617256214207
"111",-4.43982612432239,-0.787293379732772,"worth","#FF0057FF",38,37,62,0.349008081553426,21.6385010563124,0.201612758173765
"112",-2.64073330184699,-0.586396001310647,"man","#FF0056FF",38,32,45,0.146406916753963,6.58831125392833,0.202224866859558
"114",-3.22741153337466,-2.03936890683078,"thought","#FF0054FF",39,36,67,0.234543031964145,15.7143831415977,0.257524470508738
"115",-2.17189592452661,-0.192842577019938,"big","#FF0053FF",40,33,50,0.253582574670609,12.6791287335305,0.170234664941839
"116",-2.40965087001141,-1.68339865061446,"ever","#FF0052FF",41,39,68,0.244067836135421,16.5966128572086,0.133008204907429
"117",-3.52140534462767,-0.666240144369599,"book","#FF0051FF",41,29,62,0.22030127184019,13.6586788540918,0.159448234900487
"118",-1.07287877163045,0.104105220864721,"look","#FF0050FF",42,32,35,0.196987959173104,6.89457857105863,0.136565988763805
"120",-3.25591595233194,-2.0229991040187,"people","#FF004EFF",43,31,45,0.175547184711836,7.8996233120326,0.148120214387071
"121",-3.33478458788638,-0.566628280059817,"bit","#FF004DFF",43,35,56,0.172316644508839,9.64973209249498,0.182491145156876
"122",-2.87071619600707,-1.5675209447127,"awesome","#FF004CFF",45,40,100,0.348097815159501,34.8097815159501,0.176580069846959
"123",-3.26072626860395,-1.84825394523788,"know","#FF004CFF",45,39,45,0.143544928236831,6.4595217706574,0.204794692043769
"124",-2.68568383880619,-0.512148764019226,"two","#FF004BFF",46,39,26,0.228686768845764,5.94585598998987,0.155330504391007
"125",-3.58879577610019,-2.25721363201273,"enjoyed","#FF004AFF",46,44,100,0.487691817581668,48.7691817581668,0.304155176829921
"126",-2.42384893234771,-1.20276793247963,"go","#FF0049FF",46,38,48,0.183010559747351,8.78450686787283,0.178336506091911
"127",-1.86704843630804,-1.83088793186817,"amazing","#FF0048FF",47,41,80,0.299200394964693,23.9360315971754,0.17854870789425
"128",-2.82703435939504,-0.995134818363027,"times","#FF0047FF",47,43,70,0.240970114724736,16.8679080307315,0.135641272727429
"130",-2.02909084031671,-0.866885882547793,"still","#FF0045FF",48,33,48,0.165099893117844,7.9247948696565,0.230964798132639
"131",0.962314042092514,-1.45373154590499,"black","#FF0044FF",48,34,10,0.069129278100258,0.69129278100258,0.215767838360127
"132",-2.70918568993054,-2.02978130886911,"seen","#FF0043FF",48,44,71,0.231074215055121,16.4062692689136,0.152556309987366
"133",-4.32681235653725,-1.48201507502945,"actors","#FF0042FF",48,36,35,0.353981852188249,12.3893648265887,0.265882105410538
"135",-2.79277097925271,0.0252778930954185,"characters","#FF0040FF",49,39,58,0.23000506741338,13.340293909976,0.204085145607692
"136",-1.45886329861558,-3.21340754281479,"many","#FF003FFF",49,42,81,0.184907303098522,14.9774915509803,0.165349773170448
"137",-2.60292339049836,-1.45798561150707,"back","#FF003EFF",49,40,41,0.213388865084267,8.74894346845494,0.189870838289648
"138",-3.28231883642975,0.294992811007918,"woman","#FF003DFF",50,45,498,0.234094856587799,116.579238580724,0.179729126243723
"139",-3.72133891760403,-0.700183141516031,"hero","#FF003CFF",50,40,158,0.319057703056735,50.4111170829641,0.243634383363377
"140",-2.81764194243145,-1.96987095212429,"never","#FF003BFF",51,45,62,0.180673974410208,11.2017864134329,0.1413360614599
"141",-2.53596726768914,0.41477784051075,"3d","#FF003BFF",51,27,92,0.188275503308729,17.321346304403,0.307308618914456
"142",-2.75265678275038,-1.57848006338841,"didnt","#FF003AFF",51,45,2,0.271608924933343,0.543217849866686,0.143223227668223
"143",-3.27458650959835,-0.41974913247422,"pretty","#FF0039FF",52,42,53,0.352360462085873,18.6751044905513,0.324383635447697
"145",-0.426484897912942,4.37004675950941,"lot","#FF0037FF",52,42,48,0.211126019131245,10.1340489182998,0.190979275307546
"146",-4.30433166171899,0.0157318473462407,"films","#FF0036FF",52,32,42,0.219892025368041,9.23546506545772,0.170430056941474
"147",-2.38080369724781,-1.09905479313421,"first","#FF0035FF",53,41,73,0.197675678513423,14.4303245314798,0.175301612199674
"148",-3.65870899330062,-0.323791362323959,"marvel","#FF0034FF",55,47,64,0.235573142752343,15.07668113615,0.199513290636651
"149",-3.68147201738405,-1.48423674714485,"watching","#FF0033FF",57,49,84,0.277217246358041,23.2862486940754,0.214914724268029
"150",-3.42513657956538,-1.17701383242971,"made","#FF0032FF",57,51,96,0.246891387210641,23.7015731722216,0.234191396629214
"151",1.99791921446244,-3.35206133698475,"wonder","#FF0031FF",57,50,485,0.232937496860807,112.974685977491,0.18373168822833
"152",-3.3347335163617,-0.351363873241108,"little","#FF0030FF",58,45,57,0.200340559454898,11.4194118889292,0.228694736584009
"154",-3.49522348601443,-0.908953190951107,"comic","#FF002EFF",61,43,99,0.233668703667559,23.1332016630884,0.168160102154173
"155",-3.08886591714111,-1.58417396449506,"think","#FF002DFF",64,51,73,0.219473942449256,16.0215977987957,0.169619767048561
"156",-3.4566704677604,-0.865313367802071,"way","#FF002CFF",65,55,70,0.18347756345599,12.8434294419193,0.206735473335714
"157",-2.42623258560742,1.09949136542586,"im","#FF002BFF",66,48,4,0.270731727351172,1.08292690940469,0.124218611491877
"158",-4.4718938705702,-0.467435721422872,"world","#FF002AFF",67,42,66,0.152519102852407,10.0662607882589,0.142043245860393
"159",-3.23498133962892,-1.08894823233497,"also","#FF002AFF",67,49,68,0.218847568618827,14.8816346660802,0.174818909998868
"160",2.81276257465835,-0.0859382227077772,"make","#FF0029FF",68,57,54,0.227751921459872,12.2986037588331,0.217588109512278
"161",-3.17385508755389,-0.712369325338698,"superhero","#FF0028FF",70,53,155,0.229408918025948,35.5583822940219,0.176108362719485
"162",-3.23166402588377,-0.240073431500728,"character","#FF0027FF",73,53,131,0.228967369547791,29.9947254107606,0.188296775343945
"164",-4.2477917248382,-1.45736212061582,"special","#FF0025FF",74,66,56,0.441994605406803,24.751697902781,0.307478663257802
"166",-4.49944996606416,-1.50261445484227,"scenes","#FF0023FF",77,57,81,0.220144510799086,17.831705374726,0.213632296971295
"167",-2.93986991014541,-0.803424829936044,"plot","#FF0022FF",77,56,58,0.134687871713189,7.81189655936499,0.232899229914283
"168",-3.21233220401851,-0.742307817421712,"better","#FF0021FF",77,62,106,0.298323600486765,31.6223016515971,0.23989118443414
"169",-2.995273183806,-0.563601972166358,"acting","#FF0020FF",77,69,97,0.275094254679767,26.6841427039374,0.250092221952496
"170",-3.32433743941202,-1.65601984482434,"will","#FF001FFF",79,62,112,0.20847161635673,23.3488210319537,0.170165453346669
"171",-3.803540921812,-1.78435298726589,"watch","#FF001EFF",79,72,180,0.205674456225578,37.0214021206041,0.18652264210241
"172",-4.08383074646915,-1.29848592298454,"cgi","#FF001DFF",80,63,22,0.135515776808966,2.98134708979725,0.326320788715979
"173",-3.47540410681443,-1.68625683179386,"see","#FF001CFF",82,68,147,0.223902660050862,32.9136910274767,0.194461214257512
"174",-2.80983270674139,-1.74215523601216,"well","#FF001BFF",82,62,191,0.373401632151466,71.3197117409299,0.258657540130411
"175",-2.9331574042426,-1.80192855609088,"can","#FF001AFF",82,64,120,0.215921833777135,25.9106200532562,0.180831488902674
"176",-3.35123618574412,-1.28826539693802,"best","#FF0019FF",84,72,192,0.2652539125032,50.9287512006144,0.168587993689261
"178",-3.58036985986123,-2.21397915509671,"loved","#FF0018FF",86,80,177,0.289409681742136,51.2255136683581,0.165150941199044
"179",-3.60766230130873,-0.858204315219235,"fun","#FF0017FF",92,65,90,0.38116982326717,34.3052840940453,0.250877589322554
"180",-3.2956893523514,-1.56899230554711,"get","#FF0016FF",94,75,88,0.17289736233472,15.2149678854554,0.154433730486182
"181",-2.93589889894309,-0.883357391663804,"time","#FF0015FF",101,71,150,0.265562570423337,39.8343855635006,0.195583397391603
"182",-3.81158381443824,-1.08398408627475,"bad","#FF0014FF",101,71,60,0.172749072316413,10.3649443389848,0.188380935452115
"184",-4.17673236442035,-1.42268642679234,"effects","#FF0012FF",111,88,72,0.332422579067557,23.9344256928641,0.308754871743841
"185",-3.09401871361377,-1.01352630383838,"even","#FF0011FF",112,81,88,0.207396473490075,18.2508896671266,0.166156713360882
"186",-3.49239474457155,-1.52811044145285,"love","#FF0010FF",115,93,282,0.387814924151604,109.363808610752,0.291343942726423
"187",-3.76917740462925,-1.08779990156064,"much","#FF000FFF",125,86,139,0.206392155079837,28.6885095560973,0.308704801405512
"189",-3.39368909350637,-0.879515605302133,"story","#FF000DFF",128,102,259,0.26416540223406,68.4188391786217,0.237616437927821
"190",-3.23154331388207,-0.896924112065476,"action","#FF000CFF",129,110,243,0.314597725635169,76.4472473293461,0.231378904631014
"191",-2.88145295456557,-0.750546498133261,"really","#FF000BFF",136,84,206,0.320315010417006,65.9848921459032,0.267071702068652
"193",-3.7143174979387,-1.05186205144518,"dc","#FF0009FF",152,107,198,0.239604273421787,47.4416461375138,0.170556611399605
"194",-3.77609650575698,-1.0950457896195,"movies","#FF0008FF",157,114,285,0.233350091541024,66.5047760891919,0.198138776414657
"195",-3.47215011276141,-1.17437952666781,"one","#FF0008FF",167,119,260,0.226266805795152,58.8293695067395,0.187718098429877
"196",-3.7191971973491,-1.12692753031667,"film","#FF0007FF",178,82,201,0.2343758469144,47.1095452297944,0.211164371866106
"197",-3.55718001220832,-1.03248257302772,"just","#FF0006FF",185,120,222,0.176235343759676,39.1242463146481,0.191404988267783
"198",-3.7956345770568,-1.13969262889748,"good","#FF0005FF",212,171,490,0.368549361304127,180.589187039022,0.30290100674054
"199",-3.41537937831391,-1.30168656944032,"like","#FF0004FF",247,153,231,0.198649041142333,45.887928503879,0.201434189846356
"200",-3.7720251638149,-1.13100068640042,"great","#FF0003FF",252,208,706,0.33321463072575,235.24952929238,0.227093253555546
"202",-3.67051700594405,-1.04650225564597,"movie","#FF0001FF",735,429,1601,0.291894875030535,467.323694923886,0.22256160359288
