"","date","avg_sent"
"1",2012-10-02,0.220169692615573
"2",2012-11-07,0.124835896651115
"3",2012-11-15,0.074767229189804
"4",2012-11-24,0.17203566528624
"5",2012-11-25,0.0303705923255108
"6",2012-11-26,0.24862681386244
"7",2012-12-04,0.118012311850248
"8",2012-12-05,0.235852946412634
"9",2012-12-07,0.188877401888437
"10",2012-12-08,-0.0626071354245525
"11",2012-12-09,0.0271863275252854
"12",2012-12-10,0.214505354177627
"13",2012-12-11,0.188250193379788
"14",2012-12-12,0.254431832866931
"15",2012-12-13,0.212127077820831
"16",2012-12-14,0.104932870690307
"17",2012-12-15,0.160069956495143
"18",2012-12-16,0.0437787241411802
"19",2012-12-17,0.201887572546751
"20",2012-12-18,0.203727680544157
"21",2012-12-19,0.159862036248602
"22",2012-12-20,0.23747657251348
"23",2012-12-21,0.240614937351279
"24",2012-12-22,0.150057507005281
"25",2012-12-23,0.299521211661069
"26",2012-12-24,0.266635552571532
"27",2012-12-25,0.386291395271795
"28",2012-12-26,0.119560051698772
"29",2012-12-27,0.220751313629345
"30",2012-12-28,0.21817492773169
"31",2012-12-29,0.213944315929036
"32",2012-12-30,0.114414600431078
"33",2012-12-31,0.194918896525056
"34",2013-01-01,0.205842119704849
"35",2013-01-02,0.261567210230796
"36",2013-01-03,0.243368618199647
"37",2013-01-04,0.214355651891118
"38",2013-01-05,0.41277011437235
"39",2013-01-06,0.263958563806392
"40",2013-01-07,0.214359824754628
"41",2013-01-08,0.298083451440876
"42",2013-01-09,0.183592036090426
"43",2013-01-10,0.16759471208059
"44",2013-01-11,0.152946026896731
"45",2013-01-12,0.294595267398961
"46",2013-01-13,0.164824695859584
"47",2013-01-14,0.214393109672476
"48",2013-01-15,0.305229387180746
"49",2013-01-16,0.132792678420103
"50",2013-01-17,0.284338580936982
"51",2013-01-18,0.288406829520473
"52",2013-01-19,0.184241235793259
"53",2013-01-20,0.142818303132233
"54",2013-01-21,0.181802142686851
"55",2013-01-22,0.220766208471023
"56",2013-01-23,0.198227284293871
"57",2013-01-24,0.12222105551855
"58",2013-01-25,0.295443745201089
"59",2013-01-26,0.16848538959824
"60",2013-01-27,0.0345859396567204
"61",2013-01-28,0.176459933269053
"62",2013-01-29,0.227920073053579
"63",2013-01-30,0.194908702598459
"64",2013-01-31,0.0849313465841507
"65",2013-02-01,0.145043604664447
"66",2013-02-02,0.131892866746029
"67",2013-02-03,-0.00775694847118236
"68",2013-02-04,0.429750402698716
"69",2013-02-05,0.242479666285603
"70",2013-02-06,0.0853662776421276
"71",2013-02-07,0.147593066252123
"72",2013-02-08,0.381812577930942
"73",2013-02-09,0.103793250719186
"74",2013-02-10,0.239589784699642
"75",2013-02-11,0.593210086367113
"76",2013-02-12,0.309568856350693
"77",2013-02-13,0.132734891337141
"78",2013-02-14,0.0698044298568291
"79",2013-02-17,0.203651711927905
"80",2013-02-18,0.0471079922576057
"81",2013-02-19,0.247610621870763
"82",2013-02-20,0.235391208709257
"83",2013-02-21,0.171047709992361
"84",2013-02-22,0.352180301592372
"85",2013-02-23,0.187868168759854
"86",2013-02-24,0.279316306545902
"87",2013-02-25,0.105021726950824
"88",2013-02-26,0.304046698435405
"89",2013-02-27,0.277635149395765
"90",2013-02-28,0.0841842853673426
"91",2013-03-01,0.350762658283016
"92",2013-03-02,0.441539617508211
"93",2013-03-03,0.275897630922352
"94",2013-03-04,0.147981068448714
"95",2013-03-05,0.217068751062202
"96",2013-03-06,0.198453150294025
"97",2013-03-07,0.290447797114785
"98",2013-03-08,0.319686582694636
"99",2013-03-09,0.0897301762333531
"100",2013-03-10,0.228624956150664
"101",2013-03-11,0.13911852096122
"102",2013-03-12,0.260439557030871
"103",2013-03-13,0.385342313601619
"104",2013-03-14,0.225730091509473
"105",2013-03-15,0.196692736208286
"106",2013-03-16,-0.295494144310527
"107",2013-03-17,0.242946791842471
"108",2013-03-18,0.333873140727501
"109",2013-03-19,0.223913118890076
"110",2013-03-20,0.151634475465432
"111",2013-03-21,0.322563846002709
"112",2013-03-22,0.124374095331774
"113",2013-03-23,0.0400339278845397
"114",2013-03-24,0.209912182850076
"115",2013-03-25,0.0930478061178995
"116",2013-03-26,-0.21354963890361
"117",2013-03-28,0.349973213495025
"118",2013-03-29,0.22250253304539
"119",2013-03-30,0.600421827299622
"120",2013-03-31,0.064335217541384
"121",2013-04-01,0.117275509412767
"122",2013-04-02,0.307811179915951
"123",2013-04-03,0.213851973238203
"124",2013-04-04,-0.0650992872734109
"125",2013-04-05,0.369476195799198
"126",2013-04-06,0.228834652604822
"127",2013-04-07,0.374041210208786
"128",2013-04-08,0.4149231376192
"129",2013-04-09,0.199040036484165
"130",2013-04-10,0.287259480698721
"131",2013-04-12,-0.170625036925436
"132",2013-04-13,0.510669460796547
"133",2013-04-14,0.198963344305039
"134",2013-04-15,0.481990453155056
"135",2013-04-16,0.33300652261747
"136",2013-04-17,0.346906114176868
"137",2013-04-20,0.131178628545825
"138",2013-04-21,0.206056779741962
"139",2013-04-22,0.171659209350707
"140",2013-04-23,-0.10500562415669
"141",2013-04-24,0.288675134594813
"142",2013-04-25,0.279352994532995
"143",2013-04-27,0.456816754216661
"144",2013-04-29,0.43613795408672
"145",2013-04-30,0.142464388366071
"146",2013-05-01,-0.112555174261875
"147",2013-05-02,0.204465076820542
"148",2013-05-03,0.449355639478385
"149",2013-05-05,0.275718058340642
"150",2013-05-06,0.275128210763197
"151",2013-05-07,0.325865721770267
"152",2013-05-08,0.411185809528331
"153",2013-05-10,-0.0991148106985355
"154",2013-05-11,0.269173971190541
"155",2013-05-12,0.512816866350217
"156",2013-05-13,0.263360872398664
"157",2013-05-15,0.363453368872525
"158",2013-05-16,0.264353383906568
"159",2013-05-17,0.187757146197466
"160",2013-05-19,0.237053800930491
"161",2013-05-22,0.269047869152224
"162",2013-05-25,0.284693352956868
"163",2013-05-27,0.150943418987756
"164",2013-05-28,0.376403431192927
"165",2013-05-30,0.148226126295773
"166",2013-05-31,0.274377308082728
"167",2013-06-01,0.430539488850081
"168",2013-06-02,0.0222817658328041
"169",2013-06-03,0.0542265525023257
"170",2013-06-05,0.16088090185181
"171",2013-06-06,0
"172",2013-06-08,0.258487554438112
"173",2013-06-09,0.127913013078401
"174",2013-06-11,0.173787294282797
"175",2013-06-12,-0.0442551843138113
"176",2013-06-14,0.0769095457144832
"177",2013-06-15,0.23613216036582
"178",2013-06-16,0.302249879582218
"179",2013-06-17,0.15337555242804
"180",2013-06-18,0.674285046351329
"181",2013-06-24,0.265314536169513
"182",2013-06-26,0.173081725689855
"183",2013-06-27,0.222775511288014
"184",2013-06-28,0.0571383476483184
"185",2013-06-29,-0.0730101788742987
"186",2013-06-30,0.283955344252442
"187",2013-07-09,0.182919932066852
"188",2013-07-12,0.297846032168798
"189",2013-07-15,-0.0562898443832705
"190",2013-07-16,0.398042083202266
"191",2013-07-17,0.283249254440887
"192",2013-07-18,0.331702108409482
"193",2013-07-24,0.0955321099074176
"194",2013-07-25,0.276674405832991
"195",2013-07-26,0.0447424286458746
"196",2013-07-31,0.355995966301678
"197",2013-08-01,-0.0315032914582241
"198",2013-08-02,0.0333679634936916
"199",2013-08-04,0.0259375715293074
"200",2013-08-07,0.164566515996328
"201",2013-08-09,0.070516792459619
"202",2013-08-11,0.371894055831788
"203",2013-08-12,0.0636184239098894
"204",2013-08-13,0.218267010532238
"205",2013-08-14,0.269158248943528
"206",2013-08-17,0.115485253512327
"207",2013-08-19,0.164984297015008
"208",2013-08-20,0.202448862769127
"209",2013-08-21,0.100915563545078
"210",2013-08-22,0.617842238972106
"211",2013-08-23,0.614273506999963
"212",2013-08-27,0.328389626869353
"213",2013-08-28,0.0528312163512968
"214",2013-08-29,0.101160672558473
"215",2013-08-31,0.090507321345845
"216",2013-09-01,0.264754248593737
"217",2013-09-02,0.280821026973932
"218",2013-09-03,-0.0520823211829454
"219",2013-09-07,0.349522795147972
"220",2013-09-08,0.244123093675724
"221",2013-09-09,0.349433582269433
"222",2013-09-10,0.483742235949962
"223",2013-09-11,0.195472582625267
"224",2013-09-13,0.277800874492445
"225",2013-09-14,0.149760464249801
"226",2013-09-16,0.350774467492423
"227",2013-09-18,0.436033255612459
"228",2013-09-19,0.188369714791196
"229",2013-09-20,0.306919747137506
"230",2013-09-22,0.140646461367075
"231",2013-09-25,0.416874432512562
"232",2013-09-26,0.21800775402795
"233",2013-09-29,0.726386686422224
"234",2013-10-01,0.238594917758911
"235",2013-10-02,0
"236",2013-10-07,0.375695815211948
"237",2013-10-13,0.294348455954737
"238",2013-10-14,-0.0929894272728795
"239",2013-10-19,0.0691212179815743
"240",2013-10-21,0.531731224958762
"241",2013-10-22,0.209207984226905
"242",2013-10-23,0.785584404849573
"243",2013-10-24,0.174889147801971
"244",2013-10-26,0.428921356237309
"245",2013-10-27,0.244458482441606
"246",2013-10-30,0.309711240725258
"247",2013-11-01,-0.0878372617487873
"248",2013-11-04,0.208125422394887
"249",2013-11-13,0.17248713702059
"250",2013-11-14,0.326766879171301
"251",2013-11-15,0.28619668392763
"252",2013-11-17,-0.223358616567041
"253",2013-11-20,-0.147211764433302
"254",2013-11-21,0.269258240356725
"255",2013-11-22,0.371111072902492
"256",2013-11-23,0.0806356133040888
"257",2013-11-26,0.233044690870414
"258",2013-11-29,0.367820587057709
"259",2013-11-30,0.464290054981767
"260",2013-12-01,0.141076120286664
"261",2013-12-02,0.213298108429783
"262",2013-12-04,0.248446077954227
"263",2013-12-05,0.223977909327881
"264",2013-12-08,0.142729028989615
"265",2013-12-10,0.391984624136473
"266",2013-12-11,0.236350301000907
"267",2013-12-13,0.36237900432638
"268",2013-12-17,0.363230777089783
"269",2013-12-18,0.233606372213352
"270",2013-12-21,0.217081421974238
"271",2013-12-22,0.279709749789149
"272",2013-12-25,0.420197901924418
"273",2013-12-27,0.512248505929193
"274",2013-12-29,0.107832743093071
"275",2013-12-30,0.247163328196708
"276",2013-12-31,0.0595392598145098
"277",2014-01-01,0.408741443521
"278",2014-01-02,0.334480615804088
"279",2014-01-03,0.165777704596345
"280",2014-01-04,0
"281",2014-01-06,0.121968894595718
"282",2014-01-07,0.470270289627312
"283",2014-01-10,0.753738059370789
"284",2014-01-12,0.31782692995356
"285",2014-01-13,-0.0606384641455043
"286",2014-01-14,0.148505700923656
"287",2014-01-16,0.166450981125232
"288",2014-01-17,0.300587659867587
"289",2014-01-19,-0.0193475467880821
"290",2014-01-20,0.110813601547175
"291",2014-01-22,0.437470714837715
"292",2014-01-23,0.0310938456654289
"293",2014-01-25,0.42
"294",2014-01-27,0.240920828545368
"295",2014-01-29,0.24877504744235
"296",2014-01-30,0.19212344735401
"297",2014-01-31,0.155305052129037
"298",2014-02-01,0.438580088644129
"299",2014-02-04,0.307654244955132
"300",2014-02-05,0.310284780948799
"301",2014-02-11,0.306051910001216
"302",2014-02-13,0.144631180841981
"303",2014-02-19,0.306823768451723
"304",2014-02-20,-0.221730559410998
"305",2014-02-21,-0.080242497143727
"306",2014-02-22,0.291574083989752
"307",2014-02-24,0.0320697249031571
"308",2014-02-25,0.268631805320969
"309",2014-03-02,0.284881415878992
"310",2014-03-03,0.503361832640864
"311",2014-03-04,-0.0926640810480156
"312",2014-03-05,-0.0378365392801857
"313",2014-03-06,0.252050866994692
"314",2014-03-07,0.32796115105907
"315",2014-03-09,0.181698481534005
"316",2014-03-12,-0.0422547624698732
"317",2014-03-13,0.434531037376073
"318",2014-03-14,0.176706144832581
"319",2014-03-18,0.174617292604457
"320",2014-03-22,0.33872240366932
"321",2014-03-24,0.0173654148368353
"322",2014-03-25,0.247369556315883
"323",2014-04-09,-0.0866393410927301
"324",2014-04-16,0.217650296491243
"325",2014-04-17,-0.0371731391225823
"326",2014-04-18,0.459829523081152
"327",2014-04-22,0.282185950635583
"328",2014-04-27,0.114368312404679
"329",2014-04-30,0.152622799313063
"330",2014-05-01,0.24480347955962
"331",2014-05-06,0.265463539224163
"332",2014-05-08,0.364369176962472
"333",2014-05-12,0.279280896523664
"334",2014-05-13,0.550274631634008
"335",2014-05-20,0.116710317820922
"336",2014-05-23,0.317931342367326
"337",2014-05-24,0.581033722551743
"338",2014-05-25,0.172964422092332
"339",2014-05-30,0.156892908110547
"340",2014-05-31,-0.0312044637374857
"341",2014-06-01,0.288578146096021
"342",2014-06-02,0.545544725589981
"343",2014-06-04,-0.131495356743672
"344",2014-06-05,0.250403033880388
"345",2014-06-06,0.177462739853967
"346",2014-06-08,-0.0684271794021232
"347",2014-06-11,0.300377836144441
"348",2014-06-16,0.278296859435019
"349",2014-06-17,-0.137361150439792
"350",2014-06-26,-0.134149894552331
"351",2014-06-30,0.212132034355964
"352",2014-07-01,0.923007755419574
"353",2014-07-02,0.127577590769957
"354",2014-07-05,0.284328912580899
"355",2014-07-06,0.312410602071109
"356",2014-07-08,0.441941738241592
"357",2014-07-09,0.734846922834954
"358",2014-07-10,0.530330085889911
"359",2014-07-11,0.111387755644007
"360",2014-07-13,0
"361",2014-07-20,0.0573298617654807
"362",2014-07-22,0.397129818888172
"363",2014-07-23,0.0526076004476884
"364",2014-07-24,0.308319969468364
"365",2014-08-18,-0.024696116885873
"366",2014-08-21,0.226543276795879
"367",2014-09-02,0.172448855373733
"368",2014-09-12,0.380296852886627
"369",2014-10-09,0.167484135877493
"370",2014-10-13,0.497676478972762
"371",2014-11-11,0.168178379218991
"372",2014-11-23,0.210794658799304
"373",2014-11-24,0.5
"374",2014-11-26,0.5
"375",2014-11-27,0.530330085889911
"376",2014-11-29,0.530330085889911
"377",2014-12-02,0.551776695296637
"378",2014-12-04,0.441941738241592
"379",2014-12-05,0.643758295543418
"380",2014-12-06,-0.0431460743404247
"381",2014-12-10,-0.00424466449444822
"382",2014-12-12,0.6
"383",2014-12-13,0.307350428199288
"384",2014-12-14,0.203779777752461
"385",2014-12-15,1.1716898663286
"386",2014-12-16,0.0416666666666667
"387",2014-12-17,0.433012701892219
"388",2014-12-19,0.39698079298626
"389",2014-12-20,0.416729161299622
"390",2014-12-22,0.782623792124926
"391",2014-12-26,0.126302284053914
"392",2014-12-27,0.676869176962472
"393",2014-12-28,0.261959163621862
"394",2014-12-29,0.553398590529466
"395",2014-12-30,0.37122183603816
"396",2014-12-31,0.509396677738604
"397",2015-01-01,0.348408538464179
"398",2015-01-02,0
"399",2015-01-03,0.137248224544532
"400",2015-01-05,0.5
"401",2015-01-06,0.204124145231932
"402",2015-01-07,0.72729707730092
"403",2015-01-09,0.383638404080216
"404",2015-01-10,0.303234800826685
"405",2015-01-11,0.396156710013713
"406",2015-01-13,0.341186403767308
"407",2015-01-15,0.323962170556365
"408",2015-01-16,0.433012701892219
"409",2015-01-19,0
"410",2015-01-20,-0.141924447253089
"411",2015-01-22,0.568357469907164
"412",2015-01-24,0.398720454374073
"413",2015-01-25,0
"414",2015-01-26,0.0567403853454795
"415",2015-01-28,0.7375
"416",2015-01-29,0.627557268303061
"417",2015-02-02,0.707106781186547
"418",2015-02-03,0.251944545600282
"419",2015-02-04,0.5
"420",2015-02-05,0.0790569415042095
"421",2015-02-07,0.551776695296637
"422",2015-02-09,0.325823645852552
"423",2015-02-11,0.424264068711928
"424",2015-02-12,0.356211453983415
"425",2015-02-18,0.390165042944955
"426",2015-02-19,0.530330085889911
"427",2015-02-20,0.196259450609252
"428",2015-02-22,0.16646149025087
"429",2015-02-23,0.17541378970964
"430",2015-02-24,0.566946709513841
"431",2015-02-27,1.46272251054571
"432",2015-02-28,0.226778683805536
"433",2015-03-01,0.19142821211749
"434",2015-03-03,0.459645627879963
"435",2015-03-04,0.530330085889911
"436",2015-03-07,-0.190275120696263
"437",2015-03-08,0.75
"438",2015-03-10,0.461544421388721
"439",2015-03-11,0.477170084665208
"440",2015-03-12,0.675
"441",2015-03-16,0.591960021172601
"442",2015-03-17,0.255155181539914
"443",2015-03-18,0.25
"444",2015-03-31,0.650835265755905
"445",2015-04-01,0.75
"446",2015-04-06,0.111803398874989
"447",2015-04-07,0.183333333333333
"448",2015-04-08,0.595294044989533
"449",2015-04-09,0.71650635094611
"450",2015-04-11,0.8
"451",2015-04-12,0.229996068430544
"452",2015-04-13,0.392013588797724
"453",2015-04-14,0.658585681910765
"454",2015-04-15,0.193649167310371
"455",2015-04-17,0.0813342054231649
"456",2015-04-18,0.75
"457",2015-04-19,1
"458",2015-04-22,0.433012701892219
"459",2015-04-23,0.130543628686132
"460",2015-04-24,0.409116756396542
"461",2015-04-25,0.025
"462",2015-04-26,0
"463",2015-04-30,0.441868331016862
"464",2015-05-02,0.41576092031015
"465",2015-05-03,0.353553390593274
"466",2015-05-04,0.530330085889911
"467",2015-05-06,0.345960974289641
"468",2015-05-07,0.122019172792192
"469",2015-05-08,0.200953811015603
"470",2015-05-09,0.530330085889911
"471",2015-05-12,0.393864863392627
"472",2015-05-14,0.31144547894534
"473",2015-05-15,0.379805667131655
"474",2015-05-17,0.33407655239053
"475",2015-05-19,0.288580094171626
"476",2015-05-21,0.291846330572146
"477",2015-05-22,1.23743686707646
"478",2015-05-28,0
"479",2015-06-01,0.225
"480",2015-06-03,0.353553390593274
