"","X1","X2","word","col","term_count","doc_count","count","avg_sentiment","sum_sentiment","sd_sentiment"
"1",-3.26425419780187,-1.15368559935832,"slow","#FF00FFFF",20,20,2,-0.384668783648703,-0.769337567297406,0.339879665625626
"2",3.91045174662724,2.07457385040878,"condition","#004EFFFF",20,20,5,0.373070285099547,1.86535142549773,0.103976447312871
"3",-1.1983575558019,0.568897581537855,"giving","#00D7FFFF",20,20,5,0.175148783042461,0.875743915212307,0.0940824552627374
"4",-2.66883074920841,2.66518947926921,"sad","#00FF9FFF",20,20,14,0.127359397351996,1.78303156292795,0.186031269381226
"5",-2.9467821487179,-0.13110731701327,"plus","#00FFB5FF",20,20,12,0.116879758369797,1.40255710043756,0.303895800105032
"6",-1.04426678628784,0.198966622308776,"purchased","#5300FFFF",20,20,16,0.0982165087280505,1.57146413964881,0.304161346420173
"8",-1.33897911699143,3.36897412658176,"reviews","#FF00D7FF",21,20,10,0.0673051448142085,0.673051448142085,0.149438018180798
"9",0.458872047318059,1.69716394649059,"making","#FF00BDFF",21,20,9,0.234657178995369,2.11191461095832,0.166811530889989
"10",1.99353182457811,1.35762950803349,"needed","#0016FFFF",21,20,5,0.0756165300878373,0.378082650439186,0.258210389247247
"11",-3.99968841400167,0.179306860462685,"received","#0014FFFF",21,20,6,0.317975509083296,1.90785305449977,0.299919033162029
"12",-2.12110729920203,1.86654332331276,"edge","#00B1FFFF",22,22,12,0.151371534282502,1.81645841139003,0.123744619757487
"13",-2.55316431992043,0.508881891273354,"live","#00FF78FF",22,20,6,0.0518562184817499,0.311137310890499,0.269338940516565
"14",-1.39210791443911,0.556362288103624,"show","#FF0058FF",22,20,17,0.0770074338124363,1.30912637481142,0.191540870127238
"15",-2.13545946763037,0.766911089739775,"holes","#00FFC2FF",22,20,2,0.134230076740193,0.268460153480386,0.0858673138910013
"16",-3.81754376755296,-1.65051063238062,"coming","#C000FFFF",22,21,21,0.0902563931676124,1.89538425651986,0.14277896489485
"17",-3.04297664598359,-2.57581168787409,"packed","#FF00F1FF",22,22,19,0.23524777958003,4.46970781202056,0.183505282878224
"18",0.746482084347267,1.03038439061371,"future","#C900FFFF",22,20,4,0.0562387616790068,0.224955046716027,0.160821335547849
"19",-2.57148557648341,-1.15654822463217,"along","#D000FFFF",22,22,9,0.129028896051618,1.16126006446457,0.120133129710062
"20",-2.34946890796746,1.56879621734439,"close","#007EFFFF",22,22,5,0.130022903439056,0.650114517195279,0.200059515135082
"22",-1.52233998495834,0.22500311147841,"money","#001CFFFF",23,21,12,0.26972534577884,3.23670414934608,0.348330864183394
"24",-1.59831582932429,2.98105278159276,"given","#CC00FFFF",23,23,10,0.0778431198012851,0.778431198012851,0.135506260410299
"25",-3.06318169896298,0.155354524643456,"expect","#FF00DCFF",23,22,10,0.146082516799276,1.46082516799276,0.140409261014395
"27",-2.2278118408494,1.53082329687174,"addition","#0F00FFFF",23,22,7,0.222072195630017,1.55450536941012,0.195513707965586
"28",0.00603828843574643,1.3395042713617,"else","#8400FFFF",23,21,14,0.204679710965213,2.86551595351298,0.484990960134
"29",-2.60243614736763,-1.83217870217715,"leave","#0041FFFF",23,22,8,0.0658657316166927,0.526925852933542,0.0547052278701189
"30",-1.35427776629767,-3.49253911105656,"saying","#5600FFFF",23,22,7,0.137453503404696,0.962174523832872,0.0876049383611698
"31",-1.84535325543998,0.701999389415223,"read","#9600FFFF",24,22,12,0.157254643629343,1.88705572355212,0.225563449312244
"32",-0.6410597963926,4.06670505618583,"ok","#FF00ACFF",24,20,26,0.0340209689696471,0.884545193210823,0.197482242436329
"35",3.08667387595228,2.53439656111104,"truly","#B500FFFF",24,20,11,0.238710892216139,2.62581981437752,0.233744181697139
"36",-3.06257330185698,0.960058076279157,"classic","#1C00FFFF",24,24,5,0.269122282519465,1.34561141259732,0.302398236622994
"37",-2.69362943524964,0.304889084494233,"sequel","#E500FFFF",24,23,23,0.198725340163087,4.570682823751,0.190844062605402
"38",-2.81005031342736,-1.12850994819382,"getting","#CF00FFFF",24,21,29,0.15036780109806,4.36066623184375,0.181713119125262
"39",-2.88529874104302,-0.744872052210415,"mind","#0044FFFF",24,23,8,0.157364416701001,1.25891533360801,0.267765788993037
"40",-0.339610851106762,3.38221264249246,"due","#2C00FFFF",24,21,3,0.010769851022938,0.032309553068814,0.0860966345198898
"41",-1.60614304363293,-0.734541527427122,"evil","#C300FFFF",24,21,5,0.20740552707155,1.03702763535775,0.0625102456982596
"42",-1.71057334803408,-3.12725672038258,"kept","#7B00FFFF",24,24,13,0.0883017189240979,1.14792234601327,0.222848119849079
"43",-2.86173123152696,2.22486589468251,"solid","#FF00EDFF",24,21,4,0.131172328841076,0.524689315364305,0.162392767864314
"44",-2.38526091668136,0.428605185718747,"follow","#1900FFFF",24,23,11,0.00943654977925066,0.103802047571757,0.258524272220978
"45",-0.486880440440697,2.82331786205726,"either","#5100FFFF",24,22,7,0.142762673330883,0.999338713316178,0.196340863679994
"46",-2.64454091251935,0.519276068575744,"completely","#E800FFFF",24,23,5,0.152201693110024,0.76100846555012,0.196776583884126
