"","X1","X2","word","col","term_count","doc_count","count","avg_sentiment","sum_sentiment","sd_sentiment"
"1",-3.26425419780187,-1.15368559935832,"slow","#FF00FFFF",20,20,21,0.0638152227508315,1.34011967776746,0.287791768621328
"2",3.91045174662724,2.07457385040878,"condition","#004EFFFF",20,20,24,0.394939329631806,9.47854391116334,0.171788075789293
"3",-1.1983575558019,0.568897581537855,"giving","#00D7FFFF",20,20,20,0.150909218871674,3.01818437743348,0.216756912545947
"4",-2.66883074920841,2.66518947926921,"sad","#00FF9FFF",20,20,20,0.149998391904268,2.99996783808536,0.141384904263993
"5",-2.9467821487179,-0.13110731701327,"plus","#00FFB5FF",20,20,21,0.16616797461071,3.48952746682492,0.183375644244357
"6",-1.04426678628784,0.198966622308776,"purchased","#5300FFFF",20,20,21,0.274999802164191,5.774995845448,0.166050415616647
"8",-1.33897911699143,3.36897412658176,"reviews","#FF00D7FF",21,20,22,0.191307888134629,4.20877353896185,0.165337086247742
"9",0.458872047318059,1.69716394649059,"making","#FF00BDFF",21,20,24,0.132102411318378,3.17045787164108,0.178825542428531
"10",1.99353182457811,1.35762950803349,"needed","#0016FFFF",21,20,21,0.0934317852713824,1.96206749069903,0.138897409122591
"11",-3.99968841400167,0.179306860462685,"received","#0014FFFF",21,20,22,0.347299807189003,7.64059575815807,0.363890853824017
"12",-2.12110729920203,1.86654332331276,"edge","#00B1FFFF",22,22,24,0.0579147979945601,1.38995515186944,0.127056636508247
"13",-2.55316431992043,0.508881891273354,"live","#00FF78FF",22,20,22,0.103610086489654,2.27942190277239,0.141505672735176
"14",-1.39210791443911,0.556362288103624,"show","#FF0058FF",22,20,25,0.087121270077302,2.17803175193255,0.133625392620102
"15",-2.13545946763037,0.766911089739775,"holes","#00FFC2FF",22,20,22,0.0655598122077997,1.44231586857159,0.159921574051428
"16",-3.81754376755296,-1.65051063238062,"coming","#C000FFFF",22,21,24,0.169792745286974,4.07502588688738,0.217711305109014
"17",-3.04297664598359,-2.57581168787409,"packed","#FF00F1FF",22,22,28,0.276339139938736,7.73749591828461,0.255309949085232
"18",0.746482084347267,1.03038439061371,"future","#C900FFFF",22,20,29,0.195729130481357,5.67614478395936,0.281300833448939
"19",-2.57148557648341,-1.15654822463217,"along","#D000FFFF",22,22,22,0.18305605594508,4.02723323079176,0.176904455614568
"20",-2.34946890796746,1.56879621734439,"close","#007EFFFF",22,22,23,0.144778980846928,3.32991655947935,0.169371123718585
"22",-1.52233998495834,0.22500311147841,"money","#001CFFFF",23,21,25,0.111048196686412,2.7762049171603,0.277629835371849
